original_image,retrieved_image1,score1,retrieved_image2,score2,retrieved_image3,score3
figure6-2-5A.png,figure13-9-1A.png,6.372572898864746,figure15-4-5A.png,6.457061767578125,figure16-1-14A.png,6.648150444030762
figure03-15B.jpg,figure04-21.jpg,6.057544708251953,figure06-18A.jpg,6.269711017608643,figure04-33A.jpg,6.766178607940674
figure15-5-1A.png,figure8-1-11A.png,2.7718636989593506,figure15-1-20A.png,2.9241349697113037,figure9-2-2A.png,3.1561012268066406
figure18-9-3.png,figure11-03-04.jpg,3.158771514892578,figure05-06-01.jpg,3.1762380599975586,figure17-1-16B.png,3.321256637573242
figure9-17.png,figure9-16A.png,25.604726791381836,figure05-02.jpg,26.411090850830078,figure04-62B.jpg,28.06682777404785
figure14-14-01A.png,figure11-07-13B.jpg,5.835658073425293,figure17-1-8A.png,6.535594940185547,figure14-10-02.jpg,6.595310211181641
figure11-10-01A.png,figure11-10-02A.jpg,3.287261724472046,figure11-10-02B.jpg,3.3859729766845703,figure11-06-25D.png,3.523322105407715
figure17-4-7.png,figure17-4-6.png,2.1569771766662598,figure01-05-03a.jpg,4.080385684967041,figure11-03-10a.jpg,4.325439453125
figure11-06-01.jpg,figure11-06-23.jpg,6.883894443511963,figure18-15-2B.png,6.984041213989258,figure11-06-05A.jpg,7.0516037940979
figure10-02-17a.jpg,figure10-02-17e.jpg,3.5434818267822266,figure10-02-21m.jpg,4.33277702331543,figure11-03-06.jpg,5.397034168243408
figure04-67.jpg,figure04-69.jpg,11.04708194732666,figure04-64.jpg,11.542377471923828,figure04-63.jpg,11.556415557861328
figure5-4-26A.png,figure8-1-14A.png,2.641942262649536,figure5-3-42A.png,2.6765661239624023,figure5-3-47A.png,2.763554573059082
figure10-1-17A.png,figure16-1-2A.png,3.9921252727508545,figure14-3-1.png,4.089245319366455,figure5-3-47A.png,4.440313816070557
figure5-4-32A.png,figure8-3-6A.png,6.119088172912598,figure6-2-5A.png,7.293088436126709,figure14-2-7B.png,7.453402996063232
figure04-24A.jpg,figure04-11.jpg,4.275507926940918,figure06-08B.jpg,5.4550275802612305,figure04-24E.jpg,5.529547691345215
figure14-2-1F.png,figure16-4-1.png,4.906325340270996,figure8-1-10.png,5.040841102600098,figure8-1-39A.png,5.110332489013672
figure08-23.jpg,figure08-08.jpg,11.076723098754883,figure06-01-01.jpg,11.660236358642578,figure08-01.jpg,12.431161880493164
figure2-12A.png,figure2-26A.png,3.011018753051758,figure4-25A.png,3.0619020462036133,figure9-6-2A.png,5.044275283813477
figure09-08A.jpg,figure09-08J.jpg,4.0079450607299805,figure06-09A.jpg,4.337814807891846,figure09-08G.jpg,4.490466117858887
figure11-11-02A.png,figure17-1-2.png,4.919085502624512,figure11-06-09.jpg,5.163003921508789,figure07-02-09.jpg,5.553863525390625
figure06-03-07.jpg,figure14-02-04D.png,3.421743392944336,figure11-07-02A.png,3.506711483001709,figure10-02-04.jpg,3.6684024333953857
figure14-07-06.jpg,figure14-07-07.jpg,6.698787689208984,figure12-01-10B.jpg,10.672327041625977,figure11-05-13A.jpg,11.227850914001465
figure7-1-5.png,figure14-3-1.png,4.348498344421387,figure06-02-11.jpg,4.474638938903809,figure6-2-19.png,4.557010650634766
figure5-24B.png,figure7-10B.png,25.58258056640625,figure1-9A.png,25.586090087890625,figure9-2A.png,27.295490264892578
figure5-2-9.png,figure5-2-4.png,4.082890033721924,figure5-2-2.png,4.857611179351807,figure6-2-10.png,4.9111528396606445
figure12-04-16.jpg,figure10-01-03b.jpg,9.162601470947266,figure16-1-17.png,9.872197151184082,figure6-2-5A.png,10.009669303894043
figure02-11A.jpg,figure01-03B.jpg,3.38120174407959,figure09-16A.jpg,3.419562816619873,figure02-06A.jpg,3.5152664184570312
